"PassengerId","Survived","Pclass","Sex","Age","SibSp","Parch","Fare","Cabin","Embarked","Age_imp","has_cabin","age_label","ticket_range","Embarked_value","has_sibsp","has_Parch","has_family"
142,1,"3","female",22,0,0,7.75,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
143,1,"3","female",24,1,0,15.85,"","S",FALSE,"Sin cabina","adult","2","3","sibs","alone","family"
148,0,"3","female",9,2,2,34.375,"","S",FALSE,"Sin cabina","kid","2","3","sibs","parch","family"
157,1,"3","female",16,0,0,7.7333,"","Q",FALSE,"Sin cabina","teenager","1","2","alone","alone","alone"
168,0,"3","female",45,1,4,27.9,"","S",FALSE,"Sin cabina","adult","2","3","sibs","parch","family"
173,1,"3","female",1,1,1,11.1333,"","S",FALSE,"Sin cabina","kid","2","3","sibs","parch","family"
181,0,"3","female",9,8,2,69.55,"","S",TRUE,"Sin cabina","kid","2","3","sibs","parch","family"
185,1,"3","female",4,0,2,22.025,"","S",FALSE,"Sin cabina","kid","2","3","alone","parch","family"
187,1,"3","female",19,1,0,15.5,"","Q",TRUE,"Sin cabina","adult","2","2","sibs","alone","family"
193,1,"3","female",19,1,0,7.8542,"","S",FALSE,"Sin cabina","adult","1","3","sibs","alone","family"
199,1,"3","female",21,0,0,7.75,"","Q",TRUE,"Sin cabina","adult","1","2","alone","alone","alone"
206,0,"3","female",2,0,1,10.4625,"G6","S",FALSE,"Con cabina","kid","2","3","alone","parch","family"
209,1,"3","female",16,0,0,7.75,"","Q",FALSE,"Sin cabina","teenager","1","2","alone","alone","alone"
217,1,"3","female",27,0,0,7.925,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
230,0,"3","female",9,3,1,25.4667,"","S",TRUE,"Sin cabina","kid","2","3","sibs","parch","family"
234,1,"3","female",5,4,2,31.3875,"","S",FALSE,"Sin cabina","kid","2","3","sibs","parch","family"
236,0,"3","female",24,0,0,7.55,"","S",TRUE,"Sin cabina","adult","1","3","alone","alone","alone"
241,0,"3","female",20,1,0,14.4542,"","C",TRUE,"Sin cabina","adult","2","1","sibs","alone","family"
242,1,"3","female",19,1,0,15.5,"","Q",TRUE,"Sin cabina","adult","2","2","sibs","alone","family"
247,0,"3","female",25,0,0,7.775,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
252,0,"3","female",29,1,1,10.4625,"G6","S",FALSE,"Con cabina","adult","2","3","sibs","parch","family"
255,0,"3","female",41,0,2,20.2125,"","S",FALSE,"Sin cabina","adult","2","3","alone","parch","family"
256,1,"3","female",29,0,2,15.2458,"","C",FALSE,"Sin cabina","adult","2","1","alone","parch","family"
265,0,"3","female",24,0,0,7.75,"","Q",TRUE,"Sin cabina","adult","1","2","alone","alone","alone"
275,1,"3","female",21,0,0,7.75,"","Q",TRUE,"Sin cabina","adult","1","2","alone","alone","alone"
277,0,"3","female",45,0,0,7.75,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
280,1,"3","female",35,1,1,20.25,"","S",FALSE,"Sin cabina","adult","2","3","sibs","parch","family"
290,1,"3","female",22,0,0,7.75,"","Q",FALSE,"Sin cabina","adult","1","2","alone","alone","alone"
294,0,"3","female",24,0,0,8.85,"","S",FALSE,"Sin cabina","adult","2","3","alone","alone","alone"
301,1,"3","female",21,0,0,7.75,"","Q",TRUE,"Sin cabina","adult","1","2","alone","alone","alone"
316,1,"3","female",26,0,0,7.8542,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
329,1,"3","female",31,1,1,20.525,"","S",FALSE,"Sin cabina","adult","2","3","sibs","parch","family"
331,1,"3","female",19,2,0,23.25,"","Q",TRUE,"Sin cabina","adult","2","2","sibs","alone","family"
348,1,"3","female",27,1,0,16.1,"","S",TRUE,"Sin cabina","adult","2","3","sibs","alone","family"
359,1,"3","female",22,0,0,7.8792,"","Q",TRUE,"Sin cabina","adult","1","2","alone","alone","alone"
360,1,"3","female",22,0,0,7.8792,"","Q",TRUE,"Sin cabina","adult","1","2","alone","alone","alone"
363,0,"3","female",45,0,1,14.4542,"","C",FALSE,"Sin cabina","adult","2","1","alone","parch","family"
368,1,"3","female",13,0,0,7.2292,"","C",TRUE,"Sin cabina","teenager","1","1","alone","alone","alone"
369,1,"3","female",22,0,0,7.75,"","Q",TRUE,"Sin cabina","adult","1","2","alone","alone","alone"
375,0,"3","female",3,3,1,21.075,"","S",FALSE,"Sin cabina","kid","2","3","sibs","parch","family"
377,1,"3","female",22,0,0,7.25,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
382,1,"3","female",1,0,2,15.7417,"","C",FALSE,"Sin cabina","kid","2","1","alone","parch","family"
395,1,"3","female",24,0,2,16.7,"G6","S",FALSE,"Con cabina","adult","2","3","alone","parch","family"
397,0,"3","female",31,0,0,7.8542,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
403,0,"3","female",21,1,0,9.825,"","S",FALSE,"Sin cabina","adult","2","3","sibs","alone","family"
405,0,"3","female",20,0,0,8.6625,"","S",FALSE,"Sin cabina","adult","2","3","alone","alone","alone"
410,0,"3","female",10,3,1,25.4667,"","S",TRUE,"Sin cabina","kid","2","3","sibs","parch","family"
416,0,"3","female",28,0,0,8.05,"","S",TRUE,"Sin cabina","adult","2","3","alone","alone","alone"
420,0,"3","female",10,0,2,24.15,"","S",FALSE,"Sin cabina","kid","2","3","alone","parch","family"
424,0,"3","female",28,1,1,14.4,"","S",FALSE,"Sin cabina","adult","2","3","sibs","parch","family"
432,1,"3","female",26,1,0,16.1,"","S",TRUE,"Sin cabina","adult","2","3","sibs","alone","family"
437,0,"3","female",21,2,2,34.375,"","S",FALSE,"Sin cabina","adult","2","3","sibs","parch","family"
449,1,"3","female",5,2,1,19.2583,"","C",FALSE,"Sin cabina","kid","2","1","sibs","parch","family"
470,1,"3","female",0.75,2,1,19.2583,"","C",FALSE,"Sin cabina","kid","2","1","sibs","parch","family"
475,0,"3","female",22,0,0,9.8375,"","S",FALSE,"Sin cabina","adult","2","3","alone","alone","alone"
480,1,"3","female",2,0,1,12.2875,"","S",FALSE,"Sin cabina","kid","2","3","alone","parch","family"
484,1,"3","female",63,0,0,9.5875,"","S",FALSE,"Sin cabina","adult","2","3","alone","alone","alone"
486,0,"3","female",10,3,1,25.4667,"","S",TRUE,"Sin cabina","kid","2","3","sibs","parch","family"
502,0,"3","female",21,0,0,7.75,"","Q",FALSE,"Sin cabina","adult","1","2","alone","alone","alone"
503,0,"3","female",24,0,0,7.6292,"","Q",TRUE,"Sin cabina","adult","1","2","alone","alone","alone"
504,0,"3","female",37,0,0,9.5875,"","S",FALSE,"Sin cabina","adult","2","3","alone","alone","alone"
534,1,"3","female",13,0,2,22.3583,"","C",TRUE,"Sin cabina","teenager","2","1","alone","parch","family"
535,0,"3","female",30,0,0,8.6625,"","S",FALSE,"Sin cabina","adult","2","3","alone","alone","alone"
542,0,"3","female",9,4,2,31.275,"","S",FALSE,"Sin cabina","kid","2","3","sibs","parch","family"
543,0,"3","female",11,4,2,31.275,"","S",FALSE,"Sin cabina","teenager","2","3","sibs","parch","family"
555,1,"3","female",22,0,0,7.775,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
560,1,"3","female",36,1,0,17.4,"","S",FALSE,"Sin cabina","adult","2","3","sibs","alone","family"
565,0,"3","female",25,0,0,8.05,"","S",TRUE,"Sin cabina","adult","2","3","alone","alone","alone"
568,0,"3","female",29,0,4,21.075,"","S",FALSE,"Sin cabina","adult","2","3","alone","parch","family"
574,1,"3","female",19,0,0,7.75,"","Q",TRUE,"Sin cabina","adult","1","2","alone","alone","alone"
579,0,"3","female",21,1,0,14.4583,"","C",TRUE,"Sin cabina","adult","2","1","sibs","alone","family"
594,0,"3","female",30,0,2,7.75,"","Q",TRUE,"Sin cabina","adult","1","2","alone","parch","family"
611,0,"3","female",39,1,5,31.275,"","S",FALSE,"Sin cabina","adult","2","3","sibs","parch","family"
613,1,"3","female",18,1,0,15.5,"","Q",TRUE,"Sin cabina","teenager","2","2","sibs","alone","family"
618,0,"3","female",26,1,0,16.1,"","S",FALSE,"Sin cabina","adult","2","3","sibs","alone","family"
635,0,"3","female",9,3,2,27.9,"","S",FALSE,"Sin cabina","kid","2","3","sibs","parch","family"
639,0,"3","female",41,0,5,39.6875,"","S",FALSE,"Sin cabina","adult","2","3","alone","parch","family"
643,0,"3","female",2,3,2,27.9,"","S",FALSE,"Sin cabina","kid","2","3","sibs","parch","family"
645,1,"3","female",0.75,2,1,19.2583,"","C",FALSE,"Sin cabina","kid","2","1","sibs","parch","family"
650,1,"3","female",23,0,0,7.55,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
654,1,"3","female",18,0,0,7.8292,"","Q",TRUE,"Sin cabina","teenager","1","2","alone","alone","alone"
655,0,"3","female",18,0,0,6.75,"","Q",FALSE,"Sin cabina","teenager","1","2","alone","alone","alone"
658,0,"3","female",32,1,1,15.5,"","Q",FALSE,"Sin cabina","adult","2","2","sibs","parch","family"
678,1,"3","female",18,0,0,9.8417,"","S",FALSE,"Sin cabina","teenager","2","3","alone","alone","alone"
679,0,"3","female",43,1,6,46.9,"","S",FALSE,"Sin cabina","adult","2","3","sibs","parch","family"
681,0,"3","female",23,0,0,8.1375,"","Q",TRUE,"Sin cabina","adult","2","2","alone","alone","alone"
692,1,"3","female",4,0,1,13.4167,"","C",FALSE,"Sin cabina","kid","2","1","alone","parch","family"
698,1,"3","female",18,0,0,7.7333,"","Q",TRUE,"Sin cabina","teenager","1","2","alone","alone","alone"
703,0,"3","female",18,0,1,14.4542,"","C",FALSE,"Sin cabina","teenager","2","1","alone","parch","family"
728,1,"3","female",18,0,0,7.7375,"","Q",TRUE,"Sin cabina","teenager","1","2","alone","alone","alone"
730,0,"3","female",25,1,0,7.925,"","S",FALSE,"Sin cabina","adult","1","3","sibs","alone","family"
737,0,"3","female",48,1,3,34.375,"","S",FALSE,"Sin cabina","adult","2","3","sibs","parch","family"
768,0,"3","female",30.5,0,0,7.75,"","Q",FALSE,"Sin cabina","adult","1","2","alone","alone","alone"
778,1,"3","female",5,0,0,12.475,"","S",FALSE,"Sin cabina","kid","2","3","alone","alone","alone"
781,1,"3","female",13,0,0,7.2292,"","C",FALSE,"Sin cabina","teenager","1","1","alone","alone","alone"
787,1,"3","female",18,0,0,7.4958,"","S",FALSE,"Sin cabina","teenager","1","3","alone","alone","alone"
793,0,"3","female",11,8,2,69.55,"","S",TRUE,"Sin cabina","teenager","2","3","sibs","parch","family"
798,1,"3","female",31,0,0,8.6833,"","S",FALSE,"Sin cabina","adult","2","3","alone","alone","alone"
800,0,"3","female",30,1,1,24.15,"","S",FALSE,"Sin cabina","adult","2","3","sibs","parch","family"
808,0,"3","female",18,0,0,7.775,"","S",FALSE,"Sin cabina","teenager","1","3","alone","alone","alone"
814,0,"3","female",6,4,2,31.275,"","S",FALSE,"Sin cabina","kid","2","3","sibs","parch","family"
817,0,"3","female",23,0,0,7.925,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
824,1,"3","female",27,0,1,12.475,"E121","S",FALSE,"Con cabina","adult","2","3","alone","parch","family"
831,1,"3","female",15,1,0,14.4542,"","C",FALSE,"Sin cabina","teenager","2","1","sibs","alone","family"
853,0,"3","female",9,1,1,15.2458,"","C",FALSE,"Sin cabina","kid","2","1","sibs","parch","family"
856,1,"3","female",18,0,1,9.35,"","S",FALSE,"Sin cabina","teenager","2","3","alone","parch","family"
859,1,"3","female",24,0,3,19.2583,"","C",FALSE,"Sin cabina","adult","2","1","alone","parch","family"
864,0,"3","female",11,8,2,69.55,"","S",TRUE,"Sin cabina","teenager","2","3","sibs","parch","family"
876,1,"3","female",15,0,0,7.225,"","C",FALSE,"Sin cabina","teenager","1","1","alone","alone","alone"
883,0,"3","female",22,0,0,10.5167,"","S",FALSE,"Sin cabina","adult","2","3","alone","alone","alone"
886,0,"3","female",39,0,5,29.125,"","Q",FALSE,"Sin cabina","adult","2","2","alone","parch","family"
889,0,"3","female",22,1,2,23.45,"","S",TRUE,"Sin cabina","adult","2","3","sibs","parch","family"
